gene_id	switch_sig	padj_deseq2	padj_edger	gene_de_kw	gene_de_deseq2	gene_de_edger	visibility_kw	visibility_deseq2	visibility_edger
ENSG00000247556.6	True	1.3373470585361798e-36	1.17152038195195e-17	True	True	True	visible	visible	visible
ENSG00000246067.7	True	6.43244239687785e-12	2.95864110597566e-07	True	True	True	visible	visible	visible
ENSG00000247271.6	True	1.70122388610644e-13	3.65443500322387e-08	False	True	True	silent	visible	visible
ENSG00000246528.3	True	3.39540511565534e-52	4.25187289516176e-21	False	True	True	silent	visible	visible
ENSG00000248079.2	False	7.675501005263751e-19	8.46580215925705e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000245694.9	True	2.38123672797857e-92	8.30430273563744e-30	True	True	True	visible	visible	visible
ENSG00000246339.5	False	5.60304354497815e-18	5.160596160302599e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000246379.6	False	9.10810704716387e-24	6.35788948831134e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000245275.7	False	1.95264551483709e-05	5.68486854090984e-05	False	True	True	none	gene_only	gene_only
ENSG00000247121.6	False	0.0102266884860132	0.0016742969884811	True	True	True	gene_only	gene_only	gene_only
ENSG00000245552.6	False	0.0107221963230784	0.009909833370478	False	True	True	none	gene_only	gene_only
ENSG00000214432.9	False	1.0476768223947001e-10	1.80612772772709e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000246662.6	False	3.1949479894507e-05	1.69090164782367e-05	False	True	True	none	gene_only	gene_only
ENSG00000245017.2	False	7.4120106900686e-17	1.95306667594938e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000247982.6	False	0.0024037261261746	0.0044174069833356	False	True	True	none	gene_only	gene_only
ENSG00000245571.6	False	2.58154018788352e-40	2.21415421646092e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000245685.6	False	0.0057886711236305	0.0140880420240925	True	True	True	gene_only	gene_only	gene_only
ENSG00000245060.6	False	5.35313427858018e-07	0.0001268738445924	True	True	True	gene_only	gene_only	gene_only
ENSG00000247516.6	False	6.4838449207874595e-18	4.39094035833445e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000247675.6	False	5.53684780065168e-13	3.40415795472797e-10	False	True	True	none	gene_only	gene_only
ENSG00000245025.2	False	0.0003320588593498	0.0004022364479205	False	True	True	none	gene_only	gene_only
ENSG00000247809.7	True	3.56406057760046e-32	1.3425151934889599e-16	True	True	True	visible	visible	visible
ENSG00000247317.3	True	6.69988190762647e-40	8.02420088520072e-23	True	True	True	visible	visible	visible
ENSG00000250320.5	False	1.16029682801604e-10	1.67455909336916e-10	False	True	True	none	gene_only	gene_only
ENSG00000245526.10	True	7.27472012390337e-245	2.20244429696828e-29	True	True	True	visible	visible	visible
ENSG00000237125.8	True	4.02491158288994e-93	5.9707399821478e-39	True	True	True	visible	visible	visible
ENSG00000178722.12	False	6.098166067700541e-10	3.34689326761418e-10	False	True	True	none	gene_only	gene_only
ENSG00000250365.6	False	0.0028768184335511	0.0007655095581964	False	True	True	none	gene_only	gene_only
ENSG00000250802.6	True	5.97331289136889e-05	5.06531860448461e-05	False	True	True	silent	visible	visible
ENSG00000249267.6	False	8.54161666553216e-13	6.000118792271959e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000251372.5	False	5.12251712605217e-21	3.4256910708718003e-18	False	True	True	none	gene_only	gene_only
ENSG00000249328.2	True	5.96823058487995e-41	6.9570763311558e-24	True	True	True	visible	visible	visible
ENSG00000248714.6	False	0.0003244576996	0.0004810850720281	False	True	True	none	gene_only	gene_only
ENSG00000248161.5	True	3.94177375266538e-35	8.342593133529299e-19	True	True	True	visible	visible	visible
ENSG00000248890.1	False	5.1433494785353695e-36	6.55475403568978e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000250938.5	False	1.50689291788128e-20	7.71432007123984e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000249364.5	False	3.43274900492346e-127	7.861417781137971e-47	True	True	True	gene_only	gene_only	gene_only
ENSG00000237187.8	True	4.0571596710258104e-98	1.6652837521467e-28	True	True	True	visible	visible	visible
ENSG00000248174.5	False	1.65753339660457e-13	9.590409501730759e-13	False	True	True	none	gene_only	gene_only
ENSG00000251141.5	True	4.24885226757837e-41	1.44625925638115e-18	True	True	True	visible	visible	visible
ENSG00000249592.5	False	2.05133747382499e-06	0.0003159478348981	True	True	True	gene_only	gene_only	gene_only
ENSG00000251442.5	False	2.9840657881412603e-15	5.56861250516466e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000248587.7	False	8.02711997196165e-15	5.801762359840001e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000250999.1	False	7.64890946007694e-07	1.79663814475401e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000250041.2	True	4.2286243394614105e-74	1.79017284264146e-30	True	True	True	visible	visible	visible
ENSG00000248092.7	True	3.0246920144739e-35	1.38372765164278e-14	True	True	True	visible	visible	visible
ENSG00000250007.6	False	2.00359775827246e-06	2.83594202324332e-08	False	True	True	none	gene_only	gene_only
ENSG00000250328.5	True	5.42881156198122e-222	8.54624789053639e-35	True	True	True	visible	visible	visible
ENSG00000250132.6	True	6.88812033089758e-17	7.76419974583093e-08	True	True	True	visible	visible	visible
ENSG00000248429.5	False	2.77852849183242e-20	4.0833566836659005e-15	False	True	True	none	gene_only	gene_only
ENSG00000251022.6	False	7.710667374257991e-15	3.34689326761418e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000249673.6	True	3.02178553819586e-07	9.33192254202838e-06	True	True	True	visible	visible	visible
ENSG00000249509.1	False	2.27403351794917e-15	2.50761780748336e-13	False	True	True	none	gene_only	gene_only
ENSG00000251136.8	False	3.48156349997766e-20	5.02453552032253e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000251364.6	True	8.80691248410536e-08	9.36642799573925e-08	True	True	True	visible	visible	visible
ENSG00000248508.6	True	9.17055060781606e-45	3.35235228846864e-20	True	True	True	visible	visible	visible
ENSG00000249042.5	True	1.4470714836143702e-15	5.864895042275191e-10	True	True	True	visible	visible	visible
ENSG00000251602.6	False	1.27146858126994e-05	4.44618993889983e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000249306.5	True	2.64054946056904e-23	3.43546243482022e-15	False	True	True	silent	visible	visible
ENSG00000249816.6	False	1.63625003611578e-13	8.379455897968689e-11	False	True	True	none	gene_only	gene_only
ENSG00000249859.9	True	5.9843353678336205e-68	2.9688954077255404e-31	True	True	True	visible	visible	visible
ENSG00000249846.6	False	0.0001019586996488	8.25594076867568e-05	False	True	True	none	gene_only	gene_only
ENSG00000248858.7	False	5.68160280241907e-05	2.11839715002665e-05	False	True	True	none	gene_only	gene_only
ENSG00000152931.7	True	2.1328000298667e-54	5.12983587884066e-36	False	True	True	silent	visible	visible
ENSG00000250073.2	True	4.607603280056911e-19	1.04467371944206e-13	True	True	True	visible	visible	visible
ENSG00000251432.6	True	2.0571368804442799e-16	3.2899250045072e-13	True	True	True	visible	visible	visible
ENSG00000248360.7	False	7.16740772953275e-14	1.47218491872372e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000251165.5	True	4.53901558912823e-168	3.06034615676668e-36	True	True	True	visible	visible	visible
ENSG00000251450.1	False	1.2955485670172801e-25	2.79483339441414e-17	False	True	True	none	gene_only	gene_only
ENSG00000249669.9	True	4.78986466673034e-40	4.77439284068225e-20	True	True	True	visible	visible	visible
ENSG00000250241.5	False	5.45336710994454e-78	6.06522085912329e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000196810.4	True	0.0001724321849849	0.0163599801902277	True	True	True	visible	visible	visible
ENSG00000250056.5	True	2.33971437668458e-135	1.2518645148183901e-39	True	True	True	visible	visible	visible
ENSG00000250451.5	True	5.84115127497294e-163	1.01621261917995e-23	False	True	True	silent	visible	visible
ENSG00000249203.1	False	3.25194536705511e-38	1.2729145335699e-17	False	True	True	none	gene_only	gene_only
ENSG00000250208.6	False	5.9624830620741e-26	5.5529176553441e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000248455.5	False	1.3427410557446801e-151	1.210848980847e-25	False	True	True	none	gene_only	gene_only
ENSG00000249487.6	True	2.65530875908532e-11	8.36844744514677e-10	False	True	True	silent	visible	visible
ENSG00000249740.2	True	2.9550100939214504e-17	1.9642523760907297e-12	True	True	True	visible	visible	visible
ENSG00000249173.5	False	9.585220750402469e-138	8.31452465881447e-35	True	True	True	gene_only	gene_only	gene_only
ENSG00000249249.1	False	6.00087533946795e-43	3.51028935732962e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000248810.1	False	2.29957148812033e-16	9.9842204465852e-14	False	True	True	none	gene_only	gene_only
ENSG00000250198.1	False	9.40472860650713e-08	4.63107084237773e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000250891.1	False	2.51863714042073e-67	2.81974610133299e-32	True	True	True	gene_only	gene_only	gene_only
ENSG00000250846.6	False	4.91502903523603e-08	9.72903404702715e-08	False	True	True	none	gene_only	gene_only
ENSG00000250326.1	False	0.0181711156760974	0.0186294799515671	False	True	True	none	gene_only	gene_only
ENSG00000281501.1	True	3.44523064245971e-18	1.04107763256934e-10	True	True	True	visible	visible	visible
ENSG00000250012.1	False	1.37824026589523e-10	1.1330786110782e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000251661.3	False	1.60071662065914e-51	8.935914549002459e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000249464.5	True	4.05733839521663e-29	4.74590736116092e-20	False	True	True	silent	visible	visible
ENSG00000250786.1	False	6.954863322698579e-94	9.461471711191619e-29	True	True	True	gene_only	gene_only	gene_only
ENSG00000250159.6	True	2.11631012264831e-16	1.19744173725754e-10	True	True	True	visible	visible	visible
ENSG00000248668.2	False	2.49431473292682e-06	6.5043557216219e-07	False	True	True	none	gene_only	gene_only
ENSG00000250978.5	False	8.391727425091111e-65	9.295753384822339e-30	True	True	True	gene_only	gene_only	gene_only
ENSG00000248309.7	True	9.28190572213473e-95	2.24402329212019e-28	True	True	True	visible	visible	visible
ENSG00000250742.2	False	3.14757110549631e-162	4.33857256863901e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000248441.6	False	1.44383102210974e-25	1.23168203063006e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000250548.6	True	5.965028688892121e-15	1.49903896737036e-13	True	True	True	visible	visible	visible
ENSG00000251562.7	True	2.20967746426104e-18	8.16869324514112e-13	True	True	True	visible	visible	visible
ENSG00000250222.1	True	1.49857398628145e-32	2.18094366803714e-16	True	True	True	visible	visible	visible
ENSG00000248671.7	True	6.05357464577923e-39	9.874110003647301e-21	True	True	True	visible	visible	visible
ENSG00000248636.6	False	4.95640144202517e-112	1.86429677505586e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000251151.2	False	5.28065643389501e-55	1.9229675427585298e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000249532.5	False	0.000877953563074	0.0024531020584222	True	True	True	gene_only	gene_only	gene_only
ENSG00000251257.2	False	3.2435921417186102e-46	6.27557975151212e-34	True	True	True	gene_only	gene_only	gene_only
ENSG00000251230.5	False	1.56366156335647e-32	2.94644473978318e-32	True	True	True	gene_only	gene_only	gene_only
ENSG00000250934.1	False	4.13368505278271e-05	2.46616892955062e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000251637.6	True	1.2146762348384699e-36	2.9838089735859203e-19	True	True	True	visible	visible	visible
ENSG00000248994.1	False	1.88663109982335e-21	1.65347394472026e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000248738.6	False	1.48887930463608e-16	1.46584115509782e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000248323.5	False	2.9121143307643997e-23	1.07801917058613e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000248801.6	False	3.5344726513309397e-50	5.57435779889295e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000196951.10	True	1.62232748203382e-37	1.6273533856957199e-18	True	True	True	visible	visible	visible
ENSG00000251580.1	False	1.22609891608744e-06	3.28111766858432e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000251002.7	False	8.70508388048856e-10	2.33131064260247e-09	False	True	True	none	gene_only	gene_only
ENSG00000249738.8	True	7.79911682519475e-21	1.39112183077691e-13	False	True	True	silent	visible	visible
ENSG00000249898.7	True	5.89969740059863e-12	2.41152163645961e-12	False	True	True	silent	visible	visible
ENSG00000253320.5	True	0.0001978675621907	0.0019375702963586	True	True	True	visible	visible	visible
ENSG00000253716.5	True	5.56365277075348e-07	9.73581258078297e-05	True	True	True	visible	visible	visible
ENSG00000253773.2	False	5.71818640792144e-05	4.40613723505061e-05	False	True	True	none	gene_only	gene_only
ENSG00000254109.5	False	5.56568523108701e-34	1.04306013412296e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000253552.7	True	1.11327183569787e-35	3.04299538064299e-22	True	True	True	visible	visible	visible
ENSG00000253230.8	False	1.77948976392305e-23	4.27499744098681e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000253764.1	False	3.6016582484429e-08	1.9965143736848e-11	False	True	True	none	gene_only	gene_only
ENSG00000253549.5	False	3.50768610000572e-18	1.5599506580087599e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000253686.1	False	5.39409137822496e-60	5.10765193234955e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000253426.5	False	5.12272764397546e-84	1.11580718481129e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000167912.5	True	1.45833823648552e-44	7.35505014095462e-22	True	True	True	visible	visible	visible
ENSG00000253210.1	False	2.0055716158987902e-19	1.1239424383074399e-13	False	True	True	none	gene_only	gene_only
ENSG00000253982.1	True	2.022452799595e-22	7.34137376529722e-12	True	True	True	visible	visible	visible
ENSG00000253661.1	True	9.08276824873099e-68	7.24310559183395e-26	True	True	True	visible	visible	visible
ENSG00000273345.5	True	7.44194657814583e-05	0.0001199047998681	True	True	True	visible	visible	visible
ENSG00000254235.5	True	1.52162616496848e-51	1.1483983701572798e-30	True	True	True	visible	visible	visible
ENSG00000253123.3	False	5.923981034219481e-17	6.49551203352562e-13	False	True	True	none	gene_only	gene_only
ENSG00000204758.7	False	0.0017942704694445	0.0009687067406646	False	True	True	none	gene_only	gene_only
ENSG00000253352.8	True	2.88688504139187e-16	4.54827174203859e-06	True	True	True	visible	visible	visible
ENSG00000253214.1	False	1.75319194376295e-21	1.57742553504202e-19	False	True	True	none	gene_only	gene_only
ENSG00000253633.1	False	4.80609769018345e-29	2.89418672076035e-22	False	True	True	none	gene_only	gene_only
ENSG00000253187.2	True	3.53786917944361e-115	1.37664049551701e-19	True	True	True	visible	visible	visible
ENSG00000253807.5	True	1.8325536430976702e-61	5.56838442703857e-32	True	True	True	visible	visible	visible
ENSG00000253161.5	True	3.64557073908172e-44	1.10483711920885e-25	True	True	True	visible	visible	visible
ENSG00000253671.1	False	1.8520219002217e-36	4.1763563516769105e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000254211.5	False	4.00570297451442e-75	1.89778648783177e-43	True	True	True	gene_only	gene_only	gene_only
ENSG00000245910.8	True	1.20682387871776e-50	2.74871327742277e-18	True	True	True	visible	visible	visible
ENSG00000253389.2	False	3.7650371178176697e-48	9.18612563817986e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000254343.2	False	3.47353726422186e-142	4.33857256863901e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000253559.1	False	0.0015305784412604	0.0076434573869516	True	True	True	gene_only	gene_only	gene_only
ENSG00000254377.5	False	5.70723687344565e-54	4.03488507098505e-19	False	True	True	none	gene_only	gene_only
ENSG00000253177.1	False	8.42267839464748e-29	3.7914210429715e-15	False	True	True	none	gene_only	gene_only
ENSG00000254231.1	False	4.51335615516435e-07	2.17451999047542e-06	False	True	True	none	gene_only	gene_only
ENSG00000254615.2	True	1.08472037833168e-39	1.11771442344417e-23	True	True	True	visible	visible	visible
ENSG00000253642.5	False	7.17221317662571e-12	2.7929972558548503e-10	False	True	True	none	gene_only	gene_only
ENSG00000253738.1	True	2.18513289900671e-13	4.68749439468707e-08	True	True	True	visible	visible	visible
ENSG00000253842.1	False	1.78399755255442e-45	7.38883186192884e-21	False	True	True	none	gene_only	gene_only
ENSG00000254363.6	False	0.0002735012140385	5.69067559417294e-05	False	True	True	none	gene_only	gene_only
ENSG00000253877.5	False	1.32056441028219e-13	1.20333042123679e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000255248.7	True	7.12705664683123e-38	3.40411020165752e-19	True	True	True	visible	visible	visible
ENSG00000254427.1	False	5.36793580709886e-13	1.45764216258972e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000255328.1	False	9.38379394894384e-05	1.92763104032971e-05	False	True	True	none	gene_only	gene_only
ENSG00000255062.1	True	2.7890386390887798e-11	3.41071723813809e-07	True	True	True	visible	visible	visible
ENSG00000255026.1	False	1.25417827974556e-16	2.02242217548967e-14	False	True	True	none	gene_only	gene_only
ENSG00000254560.5	False	4.4827376316114694e-12	4.94657293325905e-13	False	True	True	none	gene_only	gene_only
ENSG00000196696.12	False	1.26865424979453e-54	6.82886544625177e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000254860.5	False	3.21354034177892e-06	0.0001334414798764	True	True	True	gene_only	gene_only	gene_only
ENSG00000177112.7	True	2.43319008849077e-11	1.63835089137499e-10	True	True	True	visible	visible	visible
ENSG00000254489.1	False	8.26725954969132e-09	1.28934605774709e-08	False	True	True	none	gene_only	gene_only
ENSG00000255284.1	True	1.7785840851666e-19	4.14051296330495e-12	True	True	True	visible	visible	visible
ENSG00000255435.6	False	0.0004948756156269	0.000762023003589	False	True	True	none	gene_only	gene_only
ENSG00000254510.1	False	2.26796041019046e-13	4.05357668852292e-12	False	True	True	none	gene_only	gene_only
ENSG00000255121.2	False	3.72748508356301e-06	3.13701886795932e-05	False	True	True	none	gene_only	gene_only
ENSG00000255129.5	False	1.7117977052757e-51	2.22522243735798e-23	False	True	True	none	gene_only	gene_only
ENSG00000254614.2	False	4.43702394878757e-23	7.0361403435319306e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000230724.9	True	4.88611356965806e-05	1.37158761393837e-05	False	True	True	silent	visible	visible
ENSG00000255458.5	False	6.7849766985237705e-09	2.57711472014753e-07	False	True	True	none	gene_only	gene_only
ENSG00000255031.5	False	1.5979823627697898e-18	3.7487678690852304e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000255182.2	False	4.350482482719251e-09	8.01465379206406e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000255517.6	False	3.03502724695691e-32	1.38372765164278e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000254815.5	False	3.23796362216938e-34	2.3015562855639603e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000255197.5	True	2.63807620903982e-07	7.69505570475281e-07	False	True	True	silent	visible	visible
ENSG00000254531.1	False	1.29432527199387e-16	1.55884083165287e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000204241.7	False	2.8362021410808296e-82	1.03739052964806e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000254635.5	False	2.54152476063554e-29	7.50304240451385e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000254602.1	False	7.16355025611387e-05	0.0001304033620901	False	True	True	none	gene_only	gene_only
ENSG00000255545.7	False	1.2325540079098599e-27	3.03692978204228e-17	False	True	True	none	gene_only	gene_only
ENSG00000255399.3	False	1.72744445422307e-110	1.75247392758216e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000260669.2	False	1.5470095520352199e-18	7.33813129891335e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000283341.1	False	2.8689332583628104e-15	3.5826255380657594e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000215374.5	False	0.0017682233749984	0.0020550116843914	False	True	True	none	gene_only	gene_only
ENSG00000254990.5	False	7.34153567730418e-47	1.32905328612178e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000255234.5	False	0.0020902187259231	0.0008035285680232	True	True	True	gene_only	gene_only	gene_only
ENSG00000255135.3	False	1.55623479683367e-26	3.57556885627631e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000255139.1	False	0.0019527879732881	0.006740602540874	False	True	True	none	gene_only	gene_only
ENSG00000255198.4	True	0.0013260773272093	0.0014974118795871	True	True	True	visible	visible	visible
ENSG00000255468.6	True	1.89578886447986e-07	3.02740222763615e-06	True	True	True	visible	visible	visible
ENSG00000175773.12	False	0.221192754237128	0.150730856862358	False	False	False	none	none	none
ENSG00000258604.1	True	3.57722574357722e-105	3.99679814711909e-34	True	True	True	visible	visible	visible
ENSG00000255363.2	False	1.55267514903482e-12	1.6123608398446599e-12	False	True	True	none	gene_only	gene_only
ENSG00000225138.7	False	4.39004637350166e-16	8.51609659559647e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000256116.1	False	0.0008150222500138	0.0017161117697912	True	True	True	gene_only	gene_only	gene_only
ENSG00000256001.1	False	7.4293883608451605e-09	8.15695390489358e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000255693.1	False	1.5267898116421e-39	2.10021608645406e-17	False	True	True	none	gene_only	gene_only
ENSG00000255717.6	False	1.10001998560756e-41	3.05253960078237e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000255857.5	True	2.03645990781119e-10	6.38212238409265e-07	True	True	True	visible	visible	visible
ENSG00000255650.5	False	3.6291601089396403e-09	4.51633029748905e-09	False	True	True	none	gene_only	gene_only
ENSG00000255571.8	True	4.25990876227897e-101	6.49499433522771e-30	True	True	True	visible	visible	visible
ENSG00000256802.2	False	6.7634713669337e-39	2.82070469499732e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000256540.1	False	2.27102731672464e-89	3.9571367565468e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000256967.1	False	7.59156181170932e-52	1.5333864238080099e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000256654.3	False	2.1375469790457998e-57	5.8574007573773205e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000256940.1	True	3.7546662251770006e-17	6.57521861902658e-12	True	True	True	visible	visible	visible
ENSG00000256508.2	False	8.39827833081324e-26	6.350538975158551e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000256422.5	False	1.26974690996524e-63	4.47482657802314e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000256008.2	True	5.38360056264694e-95	4.48178883899085e-24	True	True	True	visible	visible	visible
ENSG00000256092.2	False	8.43314566032279e-06	2.66710677850619e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000250988.7	True	6.29024766014922e-65	2.69040853932555e-22	True	True	True	visible	visible	visible
ENSG00000255772.5	False	5.27344491392678e-49	1.46105251207411e-19	False	True	True	none	gene_only	gene_only
ENSG00000257337.6	True	4.74517105118014e-07	1.29053590722195e-05	True	True	True	visible	visible	visible
ENSG00000257698.1	False	6.25172827588648e-41	5.504740988576091e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000257556.1	False	3.45804522927597e-25	4.97285736456225e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000257242.7	True	8.11704278199122e-13	4.37761247853377e-10	True	True	True	visible	visible	visible
ENSG00000257135.5	False	0.001813279230876	0.0010904180677108	False	True	True	none	gene_only	gene_only
ENSG00000258017.1	False	4.84205459550813e-07	3.07859024210837e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000257913.2	False	2.5492886577766e-14	1.94177343860819e-13	False	True	True	none	gene_only	gene_only
ENSG00000258325.2	False	1.00608313214739e-08	3.15377129357331e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000257433.5	False	4.8185907176849904e-20	4.8718896858686794e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000235884.3	False	3.6771508044608395e-40	4.6916777115166e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000257285.5	False	2.97228496931328e-05	2.22471118737333e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000272368.2	False	2.90594297705012e-14	3.1469410109964296e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000258168.5	False	1.09573368824675e-13	1.3348193636285802e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000258297.1	False	1.17760526121347e-08	5.22892610827025e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000257595.2	True	3.06398465060081e-05	2.89955581244483e-05	False	True	True	silent	visible	visible
ENSG00000258057.5	False	4.92423833084854e-14	1.1021088281191001e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000257252.5	True	9.02225202065311e-44	5.9809331952372195e-28	True	True	True	visible	visible	visible
ENSG00000257702.3	False	2.98290290794107e-65	3.94232886384597e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000257599.1	False	0.0003089751386019	3.5856927053883e-07	False	True	True	none	gene_only	gene_only
ENSG00000257815.5	True	1.8712385726122197e-43	3.8322182585524704e-19	True	True	True	visible	visible	visible
ENSG00000257894.2	False	2.31565246512542e-22	5.61373432680384e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000257303.1	False	4.89193406822154e-64	3.74480912707397e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000257219.5	False	1.16342986973496e-32	5.6667281965440704e-24	False	True	True	none	gene_only	gene_only
ENSG00000257259.1	False	1.9507540267270199e-16	6.50886899195749e-15	False	True	True	none	gene_only	gene_only
ENSG00000257261.5	True	9.680702161442371e-63	7.32338157112525e-24	True	True	True	visible	visible	visible
ENSG00000257621.7	True	3.37947222685545e-11	2.33747203281387e-06	True	True	True	visible	visible	visible
ENSG00000257176.2	False	1.5538003636222802e-35	7.62224337214214e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000258702.1	False	2.5588864672251102e-145	2.7998561808389396e-42	True	True	True	gene_only	gene_only	gene_only
ENSG00000259065.1	False	1.4310272119092499e-11	8.796403718949191e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000258867.5	True	3.48353844931832e-148	8.54624789053639e-35	True	True	True	visible	visible	visible
ENSG00000258498.8	True	2.3411826310453997e-12	4.9139300839844296e-11	False	True	True	silent	visible	visible
ENSG00000258733.5	False	1.44901060339856e-05	2.23422358492013e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000258959.1	False	6.089094129489681e-15	1.85654046334159e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000258458.5	False	0.35922233382309	0.240303893544974	False	False	False	none	none	none
ENSG00000272888.5	True	1.86948108901585e-06	5.59536058030831e-05	True	True	True	visible	visible	visible
ENSG00000258545.5	False	4.16901930711615e-25	1.72075677596607e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000157306.14	True	4.61646131732367e-32	2.11611077724601e-18	True	True	True	visible	visible	visible
ENSG00000259153.1	True	3.3034993912449596e-28	1.29529776019417e-14	True	True	True	visible	visible	visible
ENSG00000258301.3	False	9.1245944752584e-06	1.41350992863367e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000258476.5	False	6.94353939787934e-27	4.29449624345794e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000258584.1	False	3.0854939254633e-32	9.44766460645472e-19	False	True	True	none	gene_only	gene_only
ENSG00000259146.3	False	1.40168062554937e-20	2.9734392234526203e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000258603.3	False	1.69423913966098e-44	1.2321156387000801e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000258561.1	False	3.41741728412718e-21	7.827594977509309e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000258441.1	False	1.08836802704691e-41	1.7214875368453202e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000258752.1	False		3.28161527302764e-14	False	False	True	none	none	gene_only
